Fri Aug 21 2015 16:32:33 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 17:00:38 GMT+0800 (Malay Peninsula Standard Time),,s13w90,focus,
Fri Aug 21 2015 17:00:38 GMT+0800 (Malay Peninsula Standard Time),,s13w91,focus,
Fri Aug 21 2015 17:00:39 GMT+0800 (Malay Peninsula Standard Time),,s13w92,focus,
Fri Aug 21 2015 17:00:39 GMT+0800 (Malay Peninsula Standard Time),,s13w93,focus,
Fri Aug 21 2015 17:00:40 GMT+0800 (Malay Peninsula Standard Time),,s13w94,focus,
Fri Aug 21 2015 17:00:40 GMT+0800 (Malay Peninsula Standard Time),,s13w95,focus,
Fri Aug 21 2015 17:00:40 GMT+0800 (Malay Peninsula Standard Time),,s13w96,focus,
Fri Aug 21 2015 17:00:41 GMT+0800 (Malay Peninsula Standard Time),,s13w97,focus,
Fri Aug 21 2015 17:00:42 GMT+0800 (Malay Peninsula Standard Time),,s13w98,focus,
Fri Aug 21 2015 17:00:44 GMT+0800 (Malay Peninsula Standard Time),,s13w99,focus,
Fri Aug 21 2015 17:00:44 GMT+0800 (Malay Peninsula Standard Time),,s13w100,focus,
Fri Aug 21 2015 17:00:45 GMT+0800 (Malay Peninsula Standard Time),,s13w101,focus,
Fri Aug 21 2015 17:00:50 GMT+0800 (Malay Peninsula Standard Time),,s13w102,focus,
Fri Aug 21 2015 17:00:51 GMT+0800 (Malay Peninsula Standard Time),,s13w103,focus,
Fri Aug 21 2015 17:00:52 GMT+0800 (Malay Peninsula Standard Time),,s13w103,label,"^"
Fri Aug 21 2015 17:00:53 GMT+0800 (Malay Peninsula Standard Time),,s13w104,focus,
Fri Aug 21 2015 17:00:53 GMT+0800 (Malay Peninsula Standard Time),,s13w105,focus,
Fri Aug 21 2015 17:00:53 GMT+0800 (Malay Peninsula Standard Time),,s13w106,focus,
Fri Aug 21 2015 17:00:54 GMT+0800 (Malay Peninsula Standard Time),,s13w107,focus,
Fri Aug 21 2015 17:00:54 GMT+0800 (Malay Peninsula Standard Time),,s13w108,focus,
Fri Aug 21 2015 17:00:55 GMT+0800 (Malay Peninsula Standard Time),,s13w109,focus,
Fri Aug 21 2015 17:00:55 GMT+0800 (Malay Peninsula Standard Time),,s13w110,focus,
Fri Aug 21 2015 17:00:56 GMT+0800 (Malay Peninsula Standard Time),,s13w111,focus,
Fri Aug 21 2015 17:00:58 GMT+0800 (Malay Peninsula Standard Time),,s13w112,focus,
Fri Aug 21 2015 17:00:58 GMT+0800 (Malay Peninsula Standard Time),,s13w113,focus,
Fri Aug 21 2015 17:01:03 GMT+0800 (Malay Peninsula Standard Time),,s13w114,focus,
Fri Aug 21 2015 17:01:05 GMT+0800 (Malay Peninsula Standard Time),,s13w115,focus,
Fri Aug 21 2015 17:01:05 GMT+0800 (Malay Peninsula Standard Time),,s13w116,focus,
Fri Aug 21 2015 17:01:08 GMT+0800 (Malay Peninsula Standard Time),,s13w117,focus,
Fri Aug 21 2015 17:01:12 GMT+0800 (Malay Peninsula Standard Time),,s13w118,focus,
Fri Aug 21 2015 17:01:13 GMT+0800 (Malay Peninsula Standard Time),,s13w119,focus,
Fri Aug 21 2015 17:01:14 GMT+0800 (Malay Peninsula Standard Time),,s13w120,focus,
Fri Aug 21 2015 17:01:14 GMT+0800 (Malay Peninsula Standard Time),,s13w121,focus,
Fri Aug 21 2015 17:01:20 GMT+0800 (Malay Peninsula Standard Time),,s13w122,focus,
Fri Aug 21 2015 17:01:39 GMT+0800 (Malay Peninsula Standard Time),,s13w123,focus,
Fri Aug 21 2015 17:01:39 GMT+0800 (Malay Peninsula Standard Time),,s13w124,focus,
Fri Aug 21 2015 17:01:39 GMT+0800 (Malay Peninsula Standard Time),,s13w125,focus,
Fri Aug 21 2015 17:01:40 GMT+0800 (Malay Peninsula Standard Time),,s13w126,focus,
Fri Aug 21 2015 17:01:40 GMT+0800 (Malay Peninsula Standard Time),,s13w127,focus,
Fri Aug 21 2015 17:01:41 GMT+0800 (Malay Peninsula Standard Time),,s13w128,focus,
Fri Aug 21 2015 17:01:45 GMT+0800 (Malay Peninsula Standard Time),,s13w129,focus,
Fri Aug 21 2015 17:01:46 GMT+0800 (Malay Peninsula Standard Time),,s13w130,focus,
Fri Aug 21 2015 17:01:47 GMT+0800 (Malay Peninsula Standard Time),,s13w131,focus,
Fri Aug 21 2015 17:01:47 GMT+0800 (Malay Peninsula Standard Time),,s13w132,focus,
Fri Aug 21 2015 17:01:48 GMT+0800 (Malay Peninsula Standard Time),,s13w133,focus,
Fri Aug 21 2015 17:01:50 GMT+0800 (Malay Peninsula Standard Time),,s13w133,label,"V"
Fri Aug 21 2015 17:01:50 GMT+0800 (Malay Peninsula Standard Time),,s13w134,focus,
Fri Aug 21 2015 17:01:51 GMT+0800 (Malay Peninsula Standard Time),,s13w135,focus,
Fri Aug 21 2015 17:01:51 GMT+0800 (Malay Peninsula Standard Time),,s13w136,focus,
Fri Aug 21 2015 17:01:53 GMT+0800 (Malay Peninsula Standard Time),,s13w137,focus,
Fri Aug 21 2015 17:01:53 GMT+0800 (Malay Peninsula Standard Time),,s13w138,focus,
Fri Aug 21 2015 17:01:56 GMT+0800 (Malay Peninsula Standard Time),,s13w139,focus,
Fri Aug 21 2015 17:01:57 GMT+0800 (Malay Peninsula Standard Time),,s13w140,focus,
Fri Aug 21 2015 17:01:58 GMT+0800 (Malay Peninsula Standard Time),,s13w141,focus,
Fri Aug 21 2015 17:01:59 GMT+0800 (Malay Peninsula Standard Time),,s13w141,label,"^"
Fri Aug 21 2015 17:02:00 GMT+0800 (Malay Peninsula Standard Time),,s13w142,focus,
Fri Aug 21 2015 17:02:06 GMT+0800 (Malay Peninsula Standard Time),,s13w143,focus,
Fri Aug 21 2015 17:02:07 GMT+0800 (Malay Peninsula Standard Time),,s13w144,focus,
Fri Aug 21 2015 17:02:07 GMT+0800 (Malay Peninsula Standard Time),,s13w145,focus,
Fri Aug 21 2015 17:02:14 GMT+0800 (Malay Peninsula Standard Time),,s13w146,focus,
Fri Aug 21 2015 17:02:19 GMT+0800 (Malay Peninsula Standard Time),,s13w146,label,"^"
Fri Aug 21 2015 17:02:32 GMT+0800 (Malay Peninsula Standard Time),,s0w1,focus,
Fri Aug 21 2015 17:02:36 GMT+0800 (Malay Peninsula Standard Time),,s13w148,focus,
Fri Aug 21 2015 17:02:36 GMT+0800 (Malay Peninsula Standard Time),,s13w148,focus,
Fri Aug 21 2015 17:02:37 GMT+0800 (Malay Peninsula Standard Time),,s13w149,focus,
Fri Aug 21 2015 17:02:37 GMT+0800 (Malay Peninsula Standard Time),,s13w150,focus,
Fri Aug 21 2015 17:02:38 GMT+0800 (Malay Peninsula Standard Time),,s13w151,focus,
Fri Aug 21 2015 17:02:38 GMT+0800 (Malay Peninsula Standard Time),,s13w152,focus,
Fri Aug 21 2015 17:02:39 GMT+0800 (Malay Peninsula Standard Time),,s13w153,focus,
Fri Aug 21 2015 17:02:39 GMT+0800 (Malay Peninsula Standard Time),,s13w154,focus,
Fri Aug 21 2015 17:02:40 GMT+0800 (Malay Peninsula Standard Time),,s14w1,focus,
Fri Aug 21 2015 17:02:41 GMT+0800 (Malay Peninsula Standard Time),,s14w2,focus,
Fri Aug 21 2015 17:02:41 GMT+0800 (Malay Peninsula Standard Time),,s14w3,focus,
Fri Aug 21 2015 17:02:42 GMT+0800 (Malay Peninsula Standard Time),,s14w4,focus,
Fri Aug 21 2015 17:02:42 GMT+0800 (Malay Peninsula Standard Time),,s14w5,focus,
Fri Aug 21 2015 17:02:42 GMT+0800 (Malay Peninsula Standard Time),,s14w6,focus,
Fri Aug 21 2015 17:02:44 GMT+0800 (Malay Peninsula Standard Time),,s14w7,focus,
Fri Aug 21 2015 17:02:45 GMT+0800 (Malay Peninsula Standard Time),,s14w8,focus,
Fri Aug 21 2015 17:02:46 GMT+0800 (Malay Peninsula Standard Time),,s14w9,focus,
Fri Aug 21 2015 17:02:46 GMT+0800 (Malay Peninsula Standard Time),,s14w10,focus,
Fri Aug 21 2015 17:02:46 GMT+0800 (Malay Peninsula Standard Time),,s14w11,focus,
Fri Aug 21 2015 17:02:47 GMT+0800 (Malay Peninsula Standard Time),,s14w12,focus,
Fri Aug 21 2015 17:02:47 GMT+0800 (Malay Peninsula Standard Time),,s14w13,focus,
Fri Aug 21 2015 17:02:48 GMT+0800 (Malay Peninsula Standard Time),,s14w14,focus,
Fri Aug 21 2015 17:02:48 GMT+0800 (Malay Peninsula Standard Time),,s15w1,focus,
Fri Aug 21 2015 17:02:55 GMT+0800 (Malay Peninsula Standard Time),,s15w2,focus,
Fri Aug 21 2015 17:02:56 GMT+0800 (Malay Peninsula Standard Time),,s15w3,focus,
Fri Aug 21 2015 17:02:56 GMT+0800 (Malay Peninsula Standard Time),,s15w4,focus,
Fri Aug 21 2015 17:02:57 GMT+0800 (Malay Peninsula Standard Time),,s15w5,focus,
Fri Aug 21 2015 17:02:58 GMT+0800 (Malay Peninsula Standard Time),,s15w6,focus,
Fri Aug 21 2015 17:02:58 GMT+0800 (Malay Peninsula Standard Time),,s15w7,focus,
Fri Aug 21 2015 17:02:59 GMT+0800 (Malay Peninsula Standard Time),,s15w8,focus,
Fri Aug 21 2015 17:03:00 GMT+0800 (Malay Peninsula Standard Time),,s15w9,focus,
Fri Aug 21 2015 17:03:00 GMT+0800 (Malay Peninsula Standard Time),,s15w10,focus,
Fri Aug 21 2015 17:03:01 GMT+0800 (Malay Peninsula Standard Time),,s15w11,focus,
Fri Aug 21 2015 17:03:02 GMT+0800 (Malay Peninsula Standard Time),,s15w11,label,"^"
Fri Aug 21 2015 17:03:02 GMT+0800 (Malay Peninsula Standard Time),,s15w12,focus,
Fri Aug 21 2015 17:03:03 GMT+0800 (Malay Peninsula Standard Time),,s15w13,focus,
Fri Aug 21 2015 17:03:04 GMT+0800 (Malay Peninsula Standard Time),,s15w14,focus,
Fri Aug 21 2015 17:03:04 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Fri Aug 21 2015 17:03:05 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Fri Aug 21 2015 17:03:05 GMT+0800 (Malay Peninsula Standard Time),,s15w17,focus,
Fri Aug 21 2015 17:03:06 GMT+0800 (Malay Peninsula Standard Time),,s15w18,focus,
Fri Aug 21 2015 17:03:08 GMT+0800 (Malay Peninsula Standard Time),,s15w19,focus,
Fri Aug 21 2015 17:03:09 GMT+0800 (Malay Peninsula Standard Time),,s15w20,focus,
Fri Aug 21 2015 17:03:10 GMT+0800 (Malay Peninsula Standard Time),,s15w21,focus,
Fri Aug 21 2015 17:03:12 GMT+0800 (Malay Peninsula Standard Time),,s15w22,focus,
Fri Aug 21 2015 17:03:12 GMT+0800 (Malay Peninsula Standard Time),,s15w23,focus,
Fri Aug 21 2015 17:03:15 GMT+0800 (Malay Peninsula Standard Time),,s15w23,label,"V"
Fri Aug 21 2015 17:03:15 GMT+0800 (Malay Peninsula Standard Time),,s15w24,focus,
Fri Aug 21 2015 17:03:16 GMT+0800 (Malay Peninsula Standard Time),,s16w1,focus,
Fri Aug 21 2015 17:03:18 GMT+0800 (Malay Peninsula Standard Time),,s16w2,focus,
Fri Aug 21 2015 17:03:18 GMT+0800 (Malay Peninsula Standard Time),,s16w3,focus,
Fri Aug 21 2015 17:03:19 GMT+0800 (Malay Peninsula Standard Time),,s16w4,focus,
Fri Aug 21 2015 17:03:19 GMT+0800 (Malay Peninsula Standard Time),,s16w5,focus,
Fri Aug 21 2015 17:03:20 GMT+0800 (Malay Peninsula Standard Time),,s16w5,label,"G"
Fri Aug 21 2015 17:03:21 GMT+0800 (Malay Peninsula Standard Time),,s16w6,focus,
Fri Aug 21 2015 17:03:21 GMT+0800 (Malay Peninsula Standard Time),,s16w7,focus,
Fri Aug 21 2015 17:03:21 GMT+0800 (Malay Peninsula Standard Time),,s16w8,focus,
Fri Aug 21 2015 17:03:22 GMT+0800 (Malay Peninsula Standard Time),,s16w9,focus,
Fri Aug 21 2015 17:03:22 GMT+0800 (Malay Peninsula Standard Time),,s16w10,focus,
Fri Aug 21 2015 17:03:23 GMT+0800 (Malay Peninsula Standard Time),,s16w11,focus,
Fri Aug 21 2015 17:03:23 GMT+0800 (Malay Peninsula Standard Time),,s16w12,focus,
Fri Aug 21 2015 17:03:24 GMT+0800 (Malay Peninsula Standard Time),,s16w13,focus,
Fri Aug 21 2015 17:03:25 GMT+0800 (Malay Peninsula Standard Time),,s16w14,focus,
Fri Aug 21 2015 17:03:25 GMT+0800 (Malay Peninsula Standard Time),,s16w15,focus,
Fri Aug 21 2015 17:03:25 GMT+0800 (Malay Peninsula Standard Time),,s16w16,focus,
Fri Aug 21 2015 17:03:26 GMT+0800 (Malay Peninsula Standard Time),,s16w17,focus,
Fri Aug 21 2015 17:03:27 GMT+0800 (Malay Peninsula Standard Time),,s16w18,focus,
Fri Aug 21 2015 17:03:28 GMT+0800 (Malay Peninsula Standard Time),,s16w19,focus,
Fri Aug 21 2015 17:03:32 GMT+0800 (Malay Peninsula Standard Time),,s16w19,label,"^"
Fri Aug 21 2015 17:03:33 GMT+0800 (Malay Peninsula Standard Time),,s16w20,focus,
Fri Aug 21 2015 17:03:34 GMT+0800 (Malay Peninsula Standard Time),,s16w21,focus,
Fri Aug 21 2015 17:03:34 GMT+0800 (Malay Peninsula Standard Time),,s16w22,focus,
Fri Aug 21 2015 17:03:38 GMT+0800 (Malay Peninsula Standard Time),,s16w23,focus,
Fri Aug 21 2015 17:03:39 GMT+0800 (Malay Peninsula Standard Time),,s16w23,label,"G"
Fri Aug 21 2015 17:03:40 GMT+0800 (Malay Peninsula Standard Time),,s16w24,focus,
Fri Aug 21 2015 17:03:43 GMT+0800 (Malay Peninsula Standard Time),,s16w24,label,","
Fri Aug 21 2015 17:03:44 GMT+0800 (Malay Peninsula Standard Time),,s16w25,focus,
Fri Aug 21 2015 17:03:46 GMT+0800 (Malay Peninsula Standard Time),,s16w26,focus,
Fri Aug 21 2015 17:03:46 GMT+0800 (Malay Peninsula Standard Time),,s16w27,focus,
Fri Aug 21 2015 17:03:47 GMT+0800 (Malay Peninsula Standard Time),,s16w28,focus,
Fri Aug 21 2015 17:03:48 GMT+0800 (Malay Peninsula Standard Time),,s16w29,focus,
Fri Aug 21 2015 17:03:48 GMT+0800 (Malay Peninsula Standard Time),,s16w30,focus,
Fri Aug 21 2015 17:03:51 GMT+0800 (Malay Peninsula Standard Time),,s16w30,label,"V"
Fri Aug 21 2015 17:03:52 GMT+0800 (Malay Peninsula Standard Time),,s16w31,focus,
Fri Aug 21 2015 17:03:53 GMT+0800 (Malay Peninsula Standard Time),,s16w32,focus,
Fri Aug 21 2015 17:03:54 GMT+0800 (Malay Peninsula Standard Time),,s16w32,label,"^"
Fri Aug 21 2015 17:03:54 GMT+0800 (Malay Peninsula Standard Time),,s16w33,focus,
Fri Aug 21 2015 17:03:55 GMT+0800 (Malay Peninsula Standard Time),,s16w34,focus,
Fri Aug 21 2015 17:03:55 GMT+0800 (Malay Peninsula Standard Time),,s16w35,focus,
Fri Aug 21 2015 17:03:57 GMT+0800 (Malay Peninsula Standard Time),,s16w36,focus,
Fri Aug 21 2015 17:03:58 GMT+0800 (Malay Peninsula Standard Time),,s16w37,focus,
Fri Aug 21 2015 17:03:59 GMT+0800 (Malay Peninsula Standard Time),,s16w38,focus,
Fri Aug 21 2015 17:04:00 GMT+0800 (Malay Peninsula Standard Time),,s16w38,label,"G"
Fri Aug 21 2015 17:04:00 GMT+0800 (Malay Peninsula Standard Time),,s16w39,focus,
Fri Aug 21 2015 17:04:00 GMT+0800 (Malay Peninsula Standard Time),,s16w40,focus,
Fri Aug 21 2015 17:04:04 GMT+0800 (Malay Peninsula Standard Time),,s16w40,label,"N"
Fri Aug 21 2015 17:04:04 GMT+0800 (Malay Peninsula Standard Time),,s16w41,focus,
Fri Aug 21 2015 17:04:05 GMT+0800 (Malay Peninsula Standard Time),,s16w41,label,","
Fri Aug 21 2015 17:04:06 GMT+0800 (Malay Peninsula Standard Time),,s16w42,focus,
Fri Aug 21 2015 17:04:07 GMT+0800 (Malay Peninsula Standard Time),,s16w43,focus,
Fri Aug 21 2015 17:04:09 GMT+0800 (Malay Peninsula Standard Time),,s16w44,focus,
Fri Aug 21 2015 17:04:09 GMT+0800 (Malay Peninsula Standard Time),,s16w45,focus,
Fri Aug 21 2015 17:04:09 GMT+0800 (Malay Peninsula Standard Time),,s16w46,focus,
Fri Aug 21 2015 17:04:10 GMT+0800 (Malay Peninsula Standard Time),,s16w47,focus,
Fri Aug 21 2015 17:04:10 GMT+0800 (Malay Peninsula Standard Time),,s16w48,focus,
Fri Aug 21 2015 17:04:11 GMT+0800 (Malay Peninsula Standard Time),,s16w49,focus,
Fri Aug 21 2015 17:04:11 GMT+0800 (Malay Peninsula Standard Time),,s16w50,focus,
Fri Aug 21 2015 17:04:12 GMT+0800 (Malay Peninsula Standard Time),,s16w51,focus,
Fri Aug 21 2015 17:04:17 GMT+0800 (Malay Peninsula Standard Time),,s16w52,focus,
Fri Aug 21 2015 17:04:17 GMT+0800 (Malay Peninsula Standard Time),,s16w53,focus,
Fri Aug 21 2015 17:04:18 GMT+0800 (Malay Peninsula Standard Time),,s16w54,focus,
Fri Aug 21 2015 17:04:18 GMT+0800 (Malay Peninsula Standard Time),,s16w55,focus,
Fri Aug 21 2015 17:04:29 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
